"walletAddress","pnl","volume"
"0x8224c67f544D8A47AF0628E462588e8daA4cc6eB","0.0","69556.60905269529"
"0x2A4a260f900440Eb67A5e2FBFf74b9d56a241A6E","0.0","0.0"
"0xdfD32a9F1DB031d8dcc83ec25433eaDeb48D6317","0.0","0.0"
"0x00ad142cc1674617642F5AFBfC106e4919C36EF6","0.0","0.0"
"0xf245044b3235215744b839968a70A60F815C2311","0.0","0.0"
"0x9767D18e0F7596E14788Ce97c04288eAB692B13c","0.0","19.8748"
"0x0FaBF63fF612D3103115dA09905AE8B744d9E258","0.0","20.43955"
"0xcA89A78fBf86a1Bbb0D7902371B9Ad688f2c4F6E","0.0","0.0"
"0xca2DA9036ddcf1476B7d6d99f2A89bBA01942158","0.0","0.0"
"0x77e7c2dA25a8d4A9811100EB432dAE850cdb3d8a","0.0","248.98061"
"0x7DD275BDAaD559eAD75f63F19aE01e84073b21be","0.0","58.53234"
"0xc3c4D1E19aC1971C2bD3B8c83D7084074d5661A5","0.0","54.08764"
"0x5814174290F0481DFEaB44aE58757665F7c6f5bF","0.0","39.44548"
"0xdD0106514ef84c618fA71A9309fa3b46ED6C3F1F","0.0","263.92219"
"0xF0A51811cD826b945bC90FA5407de52e94c93e40","0.0","0.0"
"0x1032AEff8e934956913E39205F1610eEabCfBFc3","0.0","20.99903"
"0xA8E2eD5C8549109462Dd6Ad495b696b7a1372c7C","0.0","413.46144"
"0x2f82A6133297C5078dC9287352aDB7EED5c04232","0.0","437.603885"
"0x39Fb7660671699274b6BBd397dEE3f00297F4862","0.0","13399.04312232704"
"0x23C5Fc38090643b410c8c06C4c0F3246059E98EE","0.0","1042723.7786160142"
"0x6E2E578fb79398da14CdE78b7E432853fcDD60D2","0.0","2680.402099"
"0x9737286D449DD6e05cab3259605C397da162AAFF","0.0","299.06416"
"0xc6d5bb19183D93ab39CF191c28Ce53e8703a02Bc","0.0","181.92900075"
"0x541c655fe515E4f23cEBA008aefE77f76C14704b","0.0","3467.38759"
"0x733829662A204f0edE70d66Bb70216dB49F067E8","0.0","32332.36268"
"0x3d8CA50023A449B3e2b9b164ca49F914b32EFdB5","0.0","3531.522288"
"0x81Bf32498abB206ce906ff78BfE863BA0f8Bb288","0.0","9841.147628"
"0xA73D12034F8d4aC890d3a446b482dd0Fb56f7717","0.0","51039.447913994976"
"0xd3aee0803a2265259dE4E6Bedf12B77Ee10bAf71","0.0","61.59464"
"0x7543c17f8f71b95f40574219a88B9Bd814a29610","0.0","39574.93734"
"0x15a105b6ECa967A438A6930f6859B7E5Dbc134A7","0.0","5800038.903038832"
"0xed7e158E70471d9e5b907CC7Cd4183687b3D428b","0.0","4166.38783214012"
"0x5900F2Ff642fBDf09c51ed13f4df62370FDA90F1","0.0","9660.65606"
"0x1Ba0b12ED40a726398e2E6f75dCe0129627E7462","0.0","1575.82883"
"0x45e5b40117776FB95110d662C463e3b07339FcE1","0.0","2048.98052"
"0xf936EaFdc34a1E534082B50eA13625854DC38EC0","0.0","253.14887"
"0x5D512a181DDE0D4f83Eb80Caacf2F60F48c826b7","0.0","95.1355"
"0x6553A1f198fcF146130FC27407979f465485F4d6","0.0","12935.695749"
"0x18fA0DCd725C5E3092aB8Bf75ACA2Bd8D4CfAC4a","0.0","0.0"
"0x925030586AEE5426E5A828c5C1b595727353daDA","0.0","316.04521"
"0xeb5B859bd224b2fA7D7543EA313bD097ead42E1c","0.0","10.2"
